Person ID,weight,BIRTHDAY,Gender,Number_of children,People_in_Household
740894211,17178.24,20001101,female,0,1 -HH (female)
62687006,1976.09,19671101,male,0,1-HH (male)
396234027,727.83,19500801,female,0,1 -HH (female)
85119063,14898.77,20000501,male,0,2-HH
24858,5259.38,19850201,male,1 child,3-HH
6541995,5549.38,19760801,male,1 child,3-HH
17237632,#NULL!,19751001,female,0,4-HH
4365217,6650.52,19690201,female,0,2-HH
9279,#NULL!,19500601,male,0,2-HH
6330392,4761.87,19581001,male,0,2-HH
839514500,7459.00,19520901,female,0,2-HH
65128,4285.99,19580501,male,0,1-HH (male)
193664208,#NULL!,19760901,male,0,3-HH
48517,#NULL!,19481101,male,0,2-HH
7228697,7361.03,19910701,male,1 child,3-HH
81182,2412.49,19801001,female,0,1 -HH (female)
55994815,10438.10,19990501,male,0,1-HH (male)
757166061,1814.07,19500901,male,0,2-HH
50130,4853.47,19680901,female,0,2-HH
4146,#NULL!,19670401,male,0,1-HH (male)
290000712,1695.06,19390801,male,0,1-HH (male)
75810942,9014.26,19360501,male,0,1-HH (male)
7947230,#NULL!,19660401,male,0,2-HH
88979575,2131.09,19531101,female,0,2-HH
70061,2541.78,19710101,male,0,3-HH
7864,#NULL!,19610101,male,0,2-HH
9616,#NULL!,19600501,male,0,2-HH
8272,#NULL!,19420601,female,0,1 -HH (female)
48410689,#NULL!,19600901,male,0,1-HH (male)
434018289,2403.54,19550101,female,0,1 -HH (female)
327601786,6410.84,19440101,female,0,2-HH
2263981,2361.56,19610401,male,0,1-HH (male)
73840,4240.94,19430901,male,0,2-HH
68656,3542.77,19380401,female,0,2-HH
72677645,5314.31,19480501,male,0,2-HH
8968,#NULL!,19641201,male,0,3-HH
5007393,6416.90,19590101,male,0,1-HH (male)
76082,#NULL!,19650101,male,0,2-HH
497688677,1527.30,19440101,female,0,2-HH
2699376,13594.61,19950101,female,0,2-HH
9281079,#NULL!,19400901,female,0,1 -HH (female)
68955128,7161.61,19731001,female,0,3-HH
4394671,7203.70,19760601,male,0,3-HH
1302263,3360.68,19500601,male,0,1-HH (male)
9300,4696.31,19830301,female,0,1 -HH (female)
29139,1896.40,19800501,female,0,1 -HH (female)
7615,11330.11,19621101,female,0,4-HH
782796198,10723.03,19660801,male,0,4-HH
54216,12086.69,19930801,male,0,2-HH
126154,6702.76,19880201,female,0,2-HH
29515,6410.84,19340301,female,0,2-HH
13083,8124.16,19360601,female,0,2-HH
59022543,6452.54,19370601,male,0,2-HH
2722804,1148.60,19580701,female,0,1 -HH (female)
5896,5868.55,19380501,male,0,1-HH (male)
77129,1445.73,19361201,female,0,1 -HH (female)
13893205,2674.09,19770701,male,0,1-HH (male)
9408977,#NULL!,19580801,male,0,4-HH
500796,16205.69,19490201,female,0,1 -HH (female)
205935,#NULL!,19510701,female,0,1 -HH (female)
4676012,1210.39,19500201,female,0,2-HH
13996,1814.07,19581201,male,0,2-HH
234583022,3770.78,19610401,male,0,2-HH
409,#NULL!,19440801,male,0,1-HH (male)
1477,2360.46,19561101,male,0,2-HH
949345624,2238.18,19651201,female,0,2-HH
87495350,7309.48,19611101,female,0,2-HH
27135204,4230.08,19421101,male,0,2-HH
252904557,6345.25,19741001,male,0,4-HH
4565747,8035.17,19331201,female,0,1 -HH (female)
7647,6505.70,19650801,male,0,3-HH
64084,5394.16,19850601,male,0,2-HH
154437,1695.06,19590201,female,0,2-HH
5592,1695.06,19620901,male,0,2-HH
2470,3472.24,19750901,male,0,2-HH
878510,718.05,19600801,female,0,2-HH
589997,2632.00,19740901,female,0,1 -HH (female)
8987655,2905.69,19461101,female,0,2-HH
4693842,1272.64,19560301,female,0,2-HH
924710267,1867.52,19781101,male,0,1-HH (male)
759643,#NULL!,19801201,female,1 child,4-HH
9690126,2425.77,19500201,female,0,2-HH
126328279,3423.42,19620101,male,0,2-HH
721727063,35149.08,20030101,female,0,6-HH
449969,29900.91,20051101,female,0,6-HH
663560,4285.99,19580501,male,0,1-HH (male)
602900,16586.38,19410301,female,0,1 -HH (female)
18792116,#NULL!,19570801,male,0,2-HH
509471,#NULL!,19550401,female,0,2-HH
837464,2733.44,19540701,male,0,2-HH
5033465,2625.36,19570501,male,0,1-HH (male)
30633,36470.42,19390301,male,0,1-HH (male)
638793830,#NULL!,19620201,male,0,3-HH
4692,718.05,19680301,female,0,3-HH
4272,718.05,19740101,male,0,3-HH
76670866,#NULL!,19740201,female,0,1 -HH (female)
28248,5246.94,19690401,male,0,3-HH
341,2831.03,19630201,male,0,2-HH
259517473,2220.69,19590401,female,0,2-HH
88,#NULL!,19621201,male,0,2-HH
7505,#NULL!,19780401,male,1 child,7-HH
86076,10714.27,19680301,female,1 child,7-HH
74905902,#NULL!,19580501,female,0,2-HH
91247,718.05,19610601,female,0,1 -HH (female)
6668,13467.20,19881001,male,1 child,3-HH
6826040,3112.54,19661201,male,0,3-HH
7644,4617.94,19550601,female,0,1 -HH (female)
9579801,#NULL!,19530201,male,0,2-HH
681826,5868.55,19580401,male,0,1-HH (male)
506235,6893.01,19611101,male,0,3-HH
517,8496.37,19900801,female,0,3-HH
386149725,#NULL!,19660301,male,0,1-HH (male)
1293124,1252.69,19540201,female,0,1 -HH (female)
6539119,4010.83,19701001,female,0,4-HH
39262,2831.03,19650901,male,0,2-HH
3390872,#NULL!,19570101,male,0,3-HH
4452,#NULL!,19560701,female,0,1 -HH (female)
77409,4500.00,19880901,female,0,1 -HH (female)
93500,#NULL!,19720601,male,0,2-HH
10147,#NULL!,19481101,male,0,2-HH
2055,4532.89,19480601,female,0,1 -HH (female)
623459,2238.18,19710201,female,0,2-HH
97055433,1973.15,19720901,male,0,2-HH
28094,4296.26,19911001,female,0,1 -HH (female)
35113,3558.41,19760801,male,0,3-HH
6838522,3695.75,19690501,male,0,3-HH
921864,3746.59,19661101,female,0,3-HH
484772,#NULL!,19700101,male,0,3-HH
4405,#NULL!,19850701,male,1 child,3-HH
14432849,#NULL!,19900101,male,2 Children,4-HH
682136,1815.64,19770501,male,0,1-HH (male)
52470,35071.52,19950901,female,0,5-HH
1709,#NULL!,19620301,male,0,2-HH
26961,6345.25,19800301,male,1 child,4-HH
6388514,7187.77,19850301,male,1 child,3-HH
24216209,6645.52,19770801,female,1 child,3-HH
677587,4757.84,19620701,female,0,1 -HH (female)
101039,12733.32,20010801,male,0,3-HH
78335923,2546.12,19840701,male,0,4-HH
29237597,2158.00,19790601,male,0,1-HH (male)
44778785,2176.39,19660601,female,0,1 -HH (female)
5093,#NULL!,19651101,male,0,3-HH
4678,845.14,19750301,male,0,3-HH
8596892,#NULL!,19680301,female,0,2-HH
884756,2531.99,19670701,female,0,2-HH
3497,#NULL!,19760401,female,0,2-HH
13372835,#NULL!,19540901,female,0,1 -HH (female)
1749,3073.52,19640401,female,0,2-HH
258,2000.23,19520301,female,0,1 -HH (female)
9963,4854.20,19900601,female,0,1 -HH (female)
83387,718.05,19440901,female,0,1 -HH (female)
79198888,1187.51,19760401,male,0,3-HH
524689,#NULL!,19561001,female,0,2-HH
664677783,1668.69,19650601,female,0,2-HH
741287852,#NULL!,19710201,male,0,1-HH (male)
484871,#NULL!,19840601,female,0,2-HH
8280,#NULL!,19550701,male,0,1-HH (male)
707711,#NULL!,19550201,female,0,1 -HH (female)
918131,2966.01,19540901,male,0,2-HH
724415,2578.70,19650701,male,0,2-HH
82043966,#NULL!,19571201,male,0,2-HH
44267,#NULL!,19580201,male,0,1-HH (male)
60556994,#NULL!,19610601,male,0,2-HH
2396134,#NULL!,19680201,female,0,2-HH
22884,1900.58,19640901,female,0,1 -HH (female)
2945538,6650.52,19721001,female,0,2-HH
5006,6020.17,19640301,male,0,1-HH (male)
751829,5246.94,19630401,male,0,3-HH
6728,4143.71,19561001,female,0,3-HH
96964327,#NULL!,19890601,male,1 child,3-HH
332296,5915.09,19920901,male,0,2-HH
563839043,#NULL!,19440101,male,0,1-HH (male)
2683364,3206.51,19900701,male,0,1-HH (male)
2060,2140.58,19701201,female,0,1 -HH (female)
88152,#NULL!,19610701,female,0,2-HH
81023,#NULL!,19590201,female,0,1 -HH (female)
6701704,3028.02,19680401,female,0,1 -HH (female)
26057202,3290.33,19680401,male,0,2-HH
4505,7934.37,19800201,female,0,1 -HH (female)
95988,4690.93,19740101,male,0,3-HH
61592862,6691.51,19590201,male,0,2-HH
96653283,4854.20,19871201,female,0,1 -HH (female)
5768548,8418.64,19660201,male,0,2-HH
73393,14296.16,19980301,male,0,1-HH (male)
201499665,8124.16,19421201,female,0,2-HH
18697518,1695.06,19490101,male,0,2-HH
8267,17223.05,19321201,female,0,1 -HH (female)
994019037,5929.01,19831101,male,0,4-HH
84067704,2925.62,19390501,female,0,1 -HH (female)
355410,4779.43,19651101,male,0,3-HH
527004,#NULL!,19600101,male,0,2-HH
52303,#NULL!,19630301,male,0,2-HH
97994504,2581.77,19801201,female,0,2-HH
50017,3129.88,19760201,male,0,2-HH
807110387,#NULL!,19610101,female,0,1 -HH (female)
4283618,4793.38,19480901,male,0,2-HH
313399,#NULL!,19631201,female,0,2-HH
2646,4653.75,19560201,female,0,1 -HH (female)
777865,4052.06,19831001,male,0,1-HH (male)
6410102,5868.55,19390601,male,0,1-HH (male)
18019955,1695.06,19390701,female,0,2-HH
6898247,1695.06,19430401,male,0,2-HH
20157451,19733.49,19400301,male,0,2-HH
29803,24818.91,19300801,female,0,2-HH
928070658,1216.45,19430501,female,0,2-HH
740183323,2905.69,19511001,female,0,2-HH
6457640,1627.71,19470801,female,0,1 -HH (female)
4235553,17565.46,19380101,male,0,1-HH (male)
2260010,1695.06,19440601,female,0,2-HH
424297828,11341.85,19631001,male,0,2-HH
222549,7341.04,19660501,male,0,3-HH
803301,4018.12,19671101,female,0,2-HH
18594,4525.35,19730901,female,0,3-HH
847990998,6834.91,19851001,male,0,3-HH
24241,6647.08,19670101,female,0,3-HH
87827,6505.70,19701001,male,0,3-HH
839421875,5086.49,19740201,male,0,4-HH
658762483,4018.12,19670701,female,0,2-HH
920680581,3853.63,19640601,male,0,2-HH
74816668,3191.78,19640501,female,0,2-HH
88516,7182.79,19590801,male,0,2-HH
67143893,8568.39,19721201,female,0,2-HH
833448605,3052.91,19750501,male,0,2-HH
142404,6505.70,19690201,male,0,4-HH
17625778,5937.41,19660101,male,0,1-HH (male)
360634952,7470.39,19590401,male,0,1-HH (male)
7762,5072.56,19721101,male,0,2-HH
399461,#NULL!,19710801,male,0,1-HH (male)
98637,3103.01,19890601,male,0,1-HH (male)
356411,6313.40,19400101,male,0,1-HH (male)
51626677,#NULL!,19360101,female,0,1 -HH (female)
2177434,893.28,19430501,female,0,1 -HH (female)
439734496,2181.94,19640801,male,0,1-HH (male)
2324303,2338.96,19561001,female,0,1 -HH (female)
304359,6345.25,19740401,male,0,5-HH
6963237,35149.08,20020701,female,0,5-HH
86497,24896.78,20040701,male,0,5-HH
916899,24896.78,20040701,male,0,5-HH
116326111,9142.01,19400501,female,0,1 -HH (female)
3657149,2000.23,19440301,female,0,1 -HH (female)
41817,3677.64,19460101,male,0,2-HH
272114,#NULL!,19410601,female,0,3-HH
5678164,#NULL!,19571001,male,0,2-HH
17201509,16589.05,19481001,male,0,2-HH
21326,14139.24,19400601,female,0,2-HH
2252074,6495.48,19410801,female,0,2-HH
273353,#NULL!,19680301,male,0,3-HH
91574,8062.20,19621101,female,0,2-HH
6167469,13958.31,19510501,female,0,1 -HH (female)
6593958,4988.86,19600401,male,0,2-HH
88519,1695.06,19400701,female,0,1 -HH (female)
6685974,#NULL!,19370201,male,0,1-HH (male)
141848,#NULL!,19681001,male,0,4-HH
7934192,3786.21,19510201,female,0,1 -HH (female)
16584660,2082.29,19810201,male,0,1-HH (male)
80228,7762.93,19690301,male,0,3-HH
653849,806.78,19580801,female,0,1 -HH (female)
866205681,11175.11,19821201,male,0,2-HH
38751,3853.63,19671101,male,0,2-HH
72225462,#NULL!,19670601,male,0,1-HH (male)
79210820,#NULL!,19680101,male,0,1-HH (male)
24,#NULL!,19480801,male,0,2-HH
9001,#NULL!,19580101,male,0,1-HH (male)
634916036,1976.09,19671201,male,0,1-HH (male)
65860,#NULL!,19620101,male,0,1-HH (male)
7077,11175.11,19840501,male,1 child,2-HH
5735273,#NULL!,19650501,male,0,4-HH
4222138,#NULL!,19491201,male,0,2-HH
420827,2552.67,19480701,female,0,1 -HH (female)
4931,#NULL!,19740801,male,0,1-HH (male)
1178,5083.80,19581201,female,0,2-HH
1817,3733.55,19610701,male,0,1-HH (male)
186731951,#NULL!,19520401,female,0,3-HH
20942928,#NULL!,19430901,male,0,1-HH (male)
10812773,#NULL!,19630801,female,0,1 -HH (female)
8762,8153.88,19750401,female,0,1 -HH (female)
97626,#NULL!,19810801,male,0,4-HH
651194936,1814.07,19521001,male,0,2-HH
38651305,5033.29,19780501,male,0,5-HH
20567,27150.35,20030601,female,0,5-HH
3265548,#NULL!,19600401,male,0,1-HH (male)
74424088,#NULL!,19670101,male,0,3-HH
69007,7241.44,19591001,female,0,1 -HH (female)
676,5032.45,19580801,female,0,2-HH
86030,6763.45,19590201,male,0,2-HH
4308,3966.77,19840601,female,0,1 -HH (female)
51668,6650.52,19640401,female,0,2-HH
6196025,6471.16,19620601,male,0,2-HH
51442,#NULL!,19550301,female,0,1 -HH (female)
50010530,6505.70,19630901,male,0,3-HH
48484,#NULL!,19530201,female,0,2-HH
8124,#NULL!,19680101,male,0,2-HH
20950,12432.70,19690901,male,0,1-HH (male)
10815373,4828.27,19711201,male,0,4-HH
9959118,4512.37,19691001,female,0,4-HH
14175731,27150.35,20031001,female,0,4-HH
96061470,27150.35,20061101,female,0,4-HH
4062,1187.52,19570301,male,0,1-HH (male)
557895,3900.77,19770701,male,0,4-HH
3608312,3379.56,19740201,female,0,4-HH
1184,3258.30,19610301,male,0,2-HH
373555013,1221.29,19610401,female,0,2-HH
59064,1005.59,19701001,male,0,3-HH
630202,#NULL!,19610801,male,0,3-HH
8699,2256.36,19630401,male,0,1-HH (male)
736111945,3481.53,19600201,male,0,3-HH
2475,1931.44,19530401,female,0,3-HH
88534333,13947.40,19971001,female,0,3-HH
1827333,4035.54,19790201,male,0,2-HH
93946,2280.65,19511101,male,0,1-HH (male)
8986,5937.41,19641001,male,0,1-HH (male)
815691,2980.96,19741201,male,0,2-HH
445570,2233.25,19690301,male,0,1-HH (male)
1473,#NULL!,19540401,male,0,1-HH (male)
9940,#NULL!,19860701,male,0,1-HH (male)
5981,#NULL!,19730201,male,0,4-HH
4148,#NULL!,19800701,male,1 child,4-HH
304668,5930.92,19420901,female,0,2-HH
1197826,8418.64,19641201,male,0,2-HH
477099738,13514.22,19430401,male,0,1-HH (male)
279461431,806.78,19431201,female,0,1 -HH (female)
5519,3733.55,19620701,male,0,1-HH (male)
803438,4294.40,19850101,female,0,2-HH
55328,1814.07,19620501,male,0,2-HH
27044,6471.16,19560201,male,0,2-HH
7026,#NULL!,19590201,male,0,1-HH (male)
28453441,4018.12,19631101,female,0,2-HH
8742247,#NULL!,19800501,male,0,1-HH (male)
72996302,#NULL!,19590901,female,0,1 -HH (female)
87534995,3953.85,19370501,female,0,2-HH
468929,#NULL!,19541101,female,0,1 -HH (female)
688587,2990.33,19430701,female,0,2-HH
7824949,3934.93,19590301,male,0,2-HH
106812284,17693.21,19391101,female,0,1 -HH (female)
2142,7705.09,19730501,female,0,2-HH
669316,2983.69,19530301,male,0,1-HH (male)
79442600,3739.90,19740201,female,0,2-HH
99038,3012.94,19780101,male,0,2-HH
40724,1075.26,19620101,female,0,1 -HH (female)
165737,5238.69,19600501,male,0,3-HH
804237,2140.58,19690801,female,0,1 -HH (female)
57845624,8121.38,19650701,female,0,5-HH
1094444,#NULL!,19660901,male,0,3-HH
30776643,2202.37,19450501,female,0,2-HH
57932,1384.29,19650301,male,0,1-HH (male)
5241307,6647.08,19710701,female,0,4-HH
76329,6687.61,19760601,male,0,4-HH
323073100,#NULL!,19840601,female,1 child,3-HH
1614704,3043.88,19720701,female,0,1 -HH (female)
8639,21819.78,19380101,male,0,1-HH (male)
42059,12898.84,19800801,male,0,4-HH
8293,29900.91,20070901,female,0,4-HH
1758,6919.00,19800801,female,0,3-HH
65675821,4617.94,19561201,female,0,1 -HH (female)
43859365,16010.66,19700501,female,0,4-HH
49839,1695.06,19690301,male,0,4-HH
9503,7423.07,19980101,male,0,4-HH
64982483,31581.00,20000301,female,0,4-HH
6517,#NULL!,19620401,male,0,2-HH
30685265,6505.70,19630701,male,0,4-HH
84507891,6670.19,19630101,female,0,4-HH
246302,12559.77,19290101,female,0,2-HH
7939,10888.15,19340501,male,0,2-HH
6805,7161.61,19731001,female,0,3-HH
37133111,6345.25,19780801,male,0,3-HH
3871,5868.55,19440901,male,0,1-HH (male)
898434152,2833.09,19370201,male,0,1-HH (male)
5769,#NULL!,19390601,male,0,2-HH
5992,#NULL!,19751001,male,0,2-HH
3804,8337.10,19510401,male,0,2-HH
28682,7299.98,19481001,female,0,2-HH
742070418,#NULL!,19680301,male,0,1-HH (male)
6583,#NULL!,19811201,male,0,4-HH
739,5033.29,19780501,male,1 child,6-HH
6983659,4535.48,19700801,female,1 child,6-HH
31245,6238.59,19620901,male,0,2-HH
75407,5083.80,19471001,female,0,2-HH
9397248,68505.53,19711201,female,0,2-HH
6859141,25140.26,19410801,male,0,2-HH
516338,2674.09,19730701,male,0,1-HH (male)
27479,5083.80,19400901,female,0,2-HH
144509700,2966.01,19441001,male,0,2-HH
279840674,#NULL!,19340401,female,0,2-HH
3102,6670.19,19670801,female,0,3-HH
110788995,24896.78,20021201,male,0,7-HH
6055,#NULL!,19580701,male,0,2-HH
76507579,22109.94,20041001,male,0,5-HH
4988183,#NULL!,19510301,male,0,1-HH (male)
78802,4779.43,19710201,male,0,3-HH
638671,15451.70,20000401,female,0,3-HH
952995,#NULL!,19700101,male,0,3-HH
407436,#NULL!,19511101,female,0,1 -HH (female)
996522,1578.65,19581001,female,0,2-HH
534284892,4455.86,19571101,male,0,2-HH
8562,7459.00,19601001,female,0,2-HH
330599,#NULL!,19571101,female,0,2-HH
67869,2911.74,19460501,male,0,1-HH (male)
32774,22109.94,20040801,male,0,5-HH
3974,4400.93,19890301,male,1 child,3-HH
2596706,1252.69,19480501,female,0,1 -HH (female)
605471,#NULL!,19650301,male,0,2-HH
160280,#NULL!,19700301,male,0,3-HH
253552,#NULL!,19660201,male,0,3-HH
7959311,#NULL!,19811001,male,0,4-HH
940899549,5505.38,19480301,female,0,1 -HH (female)
879874,4945.57,19590301,female,0,2-HH
691656,6587.73,19640301,male,0,2-HH
1115,#NULL!,19540801,female,0,2-HH
1839812,7066.26,19530601,male,0,3-HH
198873,8995.79,19600901,male,0,2-HH
1283988,12545.11,19480401,male,0,2-HH
3327431,66273.09,19641201,female,0,2-HH
140198376,9354.82,19860101,female,0,4-HH
26706664,7187.77,19861101,male,0,4-HH
8875141,#NULL!,19390301,male,0,2-HH
85667,5965.15,19680901,female,0,1 -HH (female)
6593,3248.48,19631101,female,0,2-HH
12212517,2831.03,19710401,male,0,2-HH
2236,11906.80,19391101,female,0,2-HH
81749,12545.11,19590401,male,0,2-HH
231045,#NULL!,19490101,female,0,2-HH
24624,5314.31,19560501,male,0,2-HH
5720415,7746.09,19380701,male,0,2-HH
735172518,2990.33,19521001,female,0,2-HH
937587488,6860.87,19780601,male,0,4-HH
159913,1805.13,19540801,female,0,1 -HH (female)
8017756,2075.25,19750501,male,0,1-HH (male)
31191,2983.69,19620201,male,0,1-HH (male)
162,3738.80,19610101,male,0,2-HH
5532291,#NULL!,19650401,male,0,2-HH
88475764,7327.20,19340501,male,0,1-HH (male)
1041773,#NULL!,19681201,male,0,5-HH
95150259,#NULL!,19490201,female,0,2-HH
162393,3900.77,19760501,male,0,5-HH
41028,4238.01,19740301,female,0,5-HH
68981,1525.16,19750801,male,0,1-HH (male)
339158,2769.52,19751001,male,0,1-HH (male)
567626083,#NULL!,19540601,female,0,1 -HH (female)
381846704,4743.66,19870701,male,0,3-HH
99086,6860.87,19770901,male,0,4-HH
754297085,#NULL!,19670601,male,0,2-HH
433243294,#NULL!,19671101,male,0,4-HH
55725,#NULL!,19650501,male,0,2-HH
4950370,#NULL!,19480301,female,0,1 -HH (female)
20402,2978.21,19550601,female,0,2-HH
6013077,3368.03,19781101,female,0,3-HH
3744,3157.17,19821001,male,0,3-HH
471,1608.68,19760301,male,0,2-HH
785727,8671.85,19400501,female,0,1 -HH (female)
367190922,941.82,19740301,female,0,1 -HH (female)
162558243,718.05,19590901,female,0,2-HH
420286336,#NULL!,19691101,male,0,4-HH
722567189,#NULL!,19710701,female,0,1 -HH (female)
681500,1112.79,19550201,female,0,1 -HH (female)
252702698,2974.57,19730201,female,0,2-HH
1619188,3200.02,19540501,male,0,2-HH
46269,1649.93,19530101,female,0,2-HH
7345,#NULL!,19820601,male,0,5-HH
5095042,3900.77,19740701,male,0,4-HH
8539979,3721.92,19730401,female,0,4-HH
28656,#NULL!,19600901,male,0,2-HH
4509737,2674.09,19760301,male,0,1-HH (male)
8367,#NULL!,19690301,female,0,3-HH
1445598,6687.61,19780101,male,0,3-HH
943846382,#NULL!,19790901,male,1 child,5-HH
587319126,3933.48,19720601,female,0,2-HH
57251328,8153.88,19750601,female,0,1 -HH (female)
94849,3346.24,19621101,male,0,1-HH (male)
95307,#NULL!,19730501,male,0,3-HH
1016,#NULL!,19550301,male,0,2-HH
83898,2625.36,19480501,male,0,1-HH (male)
806071684,#NULL!,19470701,female,0,1 -HH (female)
830465,#NULL!,19500701,male,0,2-HH
139512558,718.05,19620201,female,0,2-HH
6039,5944.94,19740701,male,0,3-HH
962783,2625.36,19401201,male,0,1-HH (male)
41546168,2677.68,19390301,male,0,1-HH (male)
8432478,2007.80,19490501,female,0,2-HH
5966817,4416.86,19790301,male,1 child,4-HH
17979,7934.37,19740401,female,0,1 -HH (female)
356330567,#NULL!,19510801,male,0,2-HH
123996162,2363.40,19441201,male,0,1-HH (male)
2517,#NULL!,19370501,male,0,1-HH (male)
42064,1580.18,19370101,female,0,1 -HH (female)
6859006,1695.06,19360301,female,0,2-HH
897102489,16516.23,19410401,male,0,2-HH
1938,#NULL!,19860601,male,0,2-HH
34479,7341.04,19701001,male,0,4-HH
3565,6670.19,19700201,female,0,4-HH
843954,29285.06,20050201,female,0,4-HH
8785,1187.52,19570801,male,0,1-HH (male)
7259415,1528.50,19730701,male,0,1-HH (male)
58978008,#NULL!,19471101,male,0,1-HH (male)
218756,2032.42,19660501,female,0,1 -HH (female)
63567,1973.15,19700301,male,0,2-HH
8567,2238.18,19641001,female,0,2-HH
59959605,4793.38,19560601,male,0,2-HH
5463459,982.12,19810401,male,0,1-HH (male)
2553,5385.70,19790301,male,0,3-HH
40825998,718.05,19760701,male,0,3-HH
8725075,6099.60,19650301,female,0,1 -HH (female)
248007,#NULL!,19621001,male,0,1-HH (male)
809830751,2718.80,19620701,female,0,3-HH
86265644,2131.09,19500101,female,0,2-HH
293324525,2966.01,19501001,male,0,2-HH
42076008,#NULL!,19630801,female,0,4-HH
12765,3853.63,19650501,male,0,2-HH
34301,6678.95,19660101,male,0,4-HH
8320,2458.83,19610501,male,0,1-HH (male)
9640,#NULL!,19580901,female,0,1 -HH (female)
9520,#NULL!,19600301,male,0,2-HH
526067,#NULL!,19480701,female,0,2-HH
