WEIGHT,NUMBER_OF_CHILDREN,AGE,HOUSEHOLD_SIZE,TV_TOTAL,FLYERS,PRINT_TOTAL,ONLINE_VIDEO,ONLINE_DISPLAY,ONLINE_TOTAL,TIKTOK,YOUTUBE_TOTAL,YOUTUBE_MOBILE,YOUTUBE_DESKTOP,YOUTUBE_TABLET,YOUTUBE_CTV,PINTEREST,PURCHASE,GENDER_female,GENDER_male,TOTAL_MEDIA_EXPOSURE,DIGITAL_MEDIA_TOTAL,TRADITIONAL_MEDIA_TOTAL,SOCIAL_MEDIA_TOTAL,VIDEO_MEDIA_TOTAL,MEDIA_PER_HOUSEHOLD_MEMBER,MEDIA_PER_CHILD,AGE_GROUP,HEAVY_MEDIA_USER,ENGAGED_VIDEO_USER,TARGET_GROUP
6431.23,1.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0,True,False,3.0,3.0,0.0,3.0,3.0,1.0,1.5,35-44,0,1,0
2340.73,0.0,42.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,10.0,0.0,10.0,0.0,0.0,10.0,10.0,35-44,1,0,1
1280.27,0.0,65.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,6.0,0.0,6.0,0.0,0.0,6.0,6.0,65-74,1,0,0
806.78,0.0,66.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,True,False,19.0,15.0,4.0,15.0,0.0,19.0,19.0,65-74,1,0,0
2187.1,0.0,73.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,19.0,0.0,19.0,0.0,0.0,9.5,19.0,65-74,1,0,0
3677.64,0.0,73.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,0.5,1.0,65-74,0,0,0
5083.8,0.0,71.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,7.0,0.0,7.0,0.0,0.0,3.5,7.0,65-74,1,0,0
3961.46,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
7897.71,0.0,53.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1,False,True,10.0,3.0,7.0,3.0,3.0,5.0,10.0,45-54,1,1,0
8062.2,0.0,58.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,1.0,0.0,1.0,0.0,0.0,0.5,1.0,55-64,0,0,0
2606.44,0.0,56.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,True,False,10.0,1.0,9.0,1.0,1.0,5.0,10.0,55-64,1,1,0
4960.51,0.0,69.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,19.0,2.0,17.0,2.0,2.0,9.5,19.0,65-74,1,1,0
2117.47,0.0,53.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,True,False,19.0,3.0,16.0,3.0,1.0,19.0,19.0,45-54,1,1,0
2124.77,0.0,49.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,False,True,6.0,1.0,5.0,1.0,1.0,3.0,6.0,45-54,1,1,0
3961.46,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
5490.64,0.0,66.0,2.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,24.0,0.0,24.0,0.0,0.0,12.0,24.0,65-74,1,0,0
3961.46,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4009.27,2.0,50.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1,True,False,7.0,4.0,3.0,4.0,4.0,1.75,2.3333333333333335,45-54,1,1,0
1445.73,0.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,75+,0,0,0
1559.58,0.0,54.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,True,False,4.0,2.0,2.0,2.0,2.0,0.8,4.0,45-54,0,1,0
718.05,0.0,75.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,1.0,0.0,1.0,0.0,0.0,0.5,1.0,75+,0,0,0
5428.85,0.0,45.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1,False,True,6.0,4.0,2.0,4.0,4.0,1.2,6.0,45-54,1,1,0
4804.46,0.0,47.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,True,False,3.0,2.0,1.0,2.0,2.0,0.6,3.0,45-54,0,1,0
2718.8,0.0,70.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,14.0,0.0,14.0,0.0,0.0,4.666666666666667,14.0,65-74,1,0,0
14734.76,0.0,28.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,4.0,0.0,4.0,0.0,0.0,1.3333333333333333,4.0,18-34,0,0,0
2131.09,0.0,82.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,True,False,5.0,4.0,1.0,4.0,0.0,2.5,5.0,75+,1,0,0
7258.97,0.0,60.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,4.0,0.0,4.0,0.0,0.0,2.0,4.0,55-64,0,0,0
800.21,0.0,53.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,41.0,0.0,41.0,0.0,0.0,41.0,41.0,45-54,1,0,0
2363.4,0.0,75.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,24.0,0.0,24.0,0.0,0.0,24.0,24.0,75+,1,0,0
4398.44,0.0,70.0,1.0,10.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,17.0,4.0,13.0,0.0,2.0,17.0,17.0,65-74,1,1,0
7746.09,0.0,76.0,2.0,62.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,False,True,68.0,2.0,66.0,2.0,0.0,34.0,68.0,75+,1,0,0
3961.46,0.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
3423.42,0.0,68.0,2.0,54.0,0.0,0.0,12.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,68.0,14.0,54.0,0.0,12.0,34.0,68.0,65-74,1,1,0
3961.46,0.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
4034.72,0.0,39.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,8.0,1.0,7.0,1.0,1.0,8.0,8.0,35-44,1,1,1
718.05,0.0,71.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,7.0,0.0,7.0,0.0,0.0,7.0,7.0,65-74,1,0,0
3258.3,0.0,77.0,2.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,15.0,0.0,15.0,0.0,0.0,7.5,15.0,75+,1,0,0
777.1,0.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,2.0,1.0,1.0,1.0,1.0,2.0,2.0,45-54,0,1,0
1440.42,0.0,75.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,0.0,8.0,0.0,0.0,4.0,8.0,75+,1,0,0
6436.11,0.0,73.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,3.0,0.0,3.0,0.0,0.0,1.5,3.0,65-74,0,0,0
2213.51,0.0,43.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,True,False,11.0,1.0,10.0,1.0,1.0,5.5,11.0,35-44,1,1,1
4535.71,0.0,40.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,False,True,20.0,1.0,19.0,1.0,1.0,10.0,20.0,35-44,1,1,1
3057.89,0.0,37.0,2.0,34.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,37.0,3.0,34.0,0.0,0.0,18.5,37.0,35-44,1,0,1
806.78,0.0,64.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55-64,0,0,0
3961.46,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2847.89,0.0,57.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,False,True,20.0,1.0,19.0,1.0,1.0,10.0,20.0,55-64,1,1,0
6465.01,0.0,56.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,False,True,40.0,2.0,38.0,2.0,2.0,40.0,40.0,55-64,1,1,0
7078.54,0.0,44.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1,True,False,25.0,6.0,19.0,6.0,6.0,25.0,25.0,35-44,1,1,1
893.28,0.0,68.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1,True,False,53.0,35.0,18.0,35.0,0.0,53.0,53.0,65-74,1,0,0
1732.89,0.0,49.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1,False,True,12.0,3.0,9.0,3.0,3.0,12.0,12.0,45-54,1,1,0
3542.77,0.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
8267.02,0.0,72.0,2.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,False,True,27.0,11.0,16.0,11.0,0.0,13.5,27.0,65-74,1,0,0
5033.29,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,False,True,1.0,1.0,0.0,1.0,1.0,0.25,1.0,45-54,0,1,0
3900.77,2.0,47.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,7.0,1.0,6.0,1.0,1.0,1.0,2.3333333333333335,45-54,1,1,0
5385.7,0.0,47.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,False,True,7.0,4.0,3.0,2.0,2.0,1.4,7.0,45-54,1,1,0
4135.51,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,1.0,0.0,1.0,0.0,0.0,1.0,1.0,65-74,0,0,0
3200.02,0.0,66.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,26.0,0.0,26.0,0.0,0.0,13.0,26.0,65-74,1,0,0
4617.94,0.0,73.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,12.0,0.0,12.0,0.0,0.0,12.0,12.0,65-74,1,0,0
6184.66,0.0,62.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,2.0,2.0,55-64,0,0,0
5246.94,0.0,55.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,False,True,9.0,1.0,8.0,1.0,1.0,3.0,9.0,55-64,1,1,0
16159.67,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
3733.55,0.0,63.0,1.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,31.0,0.0,31.0,0.0,0.0,31.0,31.0,55-64,1,0,0
2418.25,0.0,51.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1,False,True,9.0,2.0,7.0,2.0,2.0,4.5,9.0,45-54,1,1,0
2483.88,0.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
5505.38,0.0,81.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,4.0,0.0,4.0,0.0,0.0,4.0,4.0,75+,0,0,0
3961.46,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
3840.47,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0,True,False,11.0,11.0,0.0,11.0,11.0,11.0,11.0,35-44,1,1,1
4416.86,0.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,False,True,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,45-54,0,1,0
1685.61,0.0,59.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,3.0,0.0,3.0,0.0,0.0,3.0,3.0,55-64,0,0,0
7746.09,0.0,65.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,2.0,0.0,2.0,0.0,0.0,1.0,2.0,65-74,0,0,0
12813.53,0.0,39.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1,True,False,21.0,2.0,19.0,2.0,2.0,21.0,21.0,35-44,1,1,1
3961.46,0.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
3810.74,0.0,66.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,10.0,10.0,0.0,0.0,0.0,5.0,10.0,65-74,1,0,0
5032.45,0.0,74.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,15.0,0.0,15.0,0.0,0.0,7.5,15.0,65-74,1,0,0
3961.46,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
718.05,0.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,True,False,15.0,14.0,1.0,14.0,0.0,15.0,15.0,65-74,1,0,0
1815.64,0.0,51.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1,False,True,11.0,4.0,7.0,4.0,4.0,11.0,11.0,45-54,1,1,0
4240.94,0.0,64.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,False,True,5.0,4.0,1.0,4.0,0.0,2.5,5.0,55-64,1,0,0
3721.92,0.0,52.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,4.0,1.0,3.0,1.0,1.0,1.3333333333333333,4.0,45-54,0,1,0
4416.86,0.0,52.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0,False,True,9.0,4.0,5.0,4.0,3.0,3.0,9.0,45-54,1,1,0
3961.46,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
6687.61,0.0,45.0,3.0,0.0,3.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1,False,True,28.0,25.0,3.0,17.0,1.0,9.333333333333334,28.0,45-54,1,1,0
6303.15,0.0,49.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1,True,False,8.0,5.0,3.0,2.0,5.0,2.6666666666666665,8.0,45-54,1,1,0
3961.46,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
3961.46,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
2658.16,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,False,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35-44,0,1,0
4044.24,0.0,47.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,False,True,6.0,5.0,1.0,4.0,4.0,6.0,6.0,45-54,1,1,0
1426.76,0.0,54.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,9.0,1.0,8.0,1.0,1.0,4.5,9.0,45-54,1,1,0
9759.89,1.0,44.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,3.0,1.0,2.0,1.0,1.0,1.0,1.5,35-44,0,1,0
6345.25,0.0,52.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,23.0,1.0,22.0,1.0,1.0,5.75,23.0,45-54,1,1,0
1148.6,0.0,79.0,1.0,11.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,19.0,8.0,11.0,0.0,6.0,19.0,19.0,75+,1,1,0
8798.58,0.0,52.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1,False,True,12.0,4.0,8.0,4.0,4.0,6.0,12.0,45-54,1,1,0
7505.53,0.0,57.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,0.0,8.0,0.0,0.0,2.6666666666666665,8.0,55-64,1,0,0
3961.46,0.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
3975.86,0.0,67.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,0.5,1.0,65-74,0,0,0
4034.72,0.0,34.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,1.0,7.0,1.0,1.0,8.0,8.0,18-34,1,1,0
1445.73,0.0,67.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,5.0,0.0,5.0,0.0,0.0,5.0,5.0,65-74,1,0,0
3961.46,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
3961.46,0.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
1112.79,0.0,64.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,6.0,0.0,6.0,0.0,0.0,6.0,6.0,55-64,1,0,0
3961.46,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
2847.85,0.0,52.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,15.0,0.0,15.0,0.0,0.0,7.5,15.0,45-54,1,0,0
2658.16,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35-44,0,1,0
3733.55,0.0,66.0,1.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,False,True,41.0,16.0,25.0,16.0,0.0,41.0,41.0,65-74,1,0,0
3961.46,0.0,63.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,80.0,0.0,80.0,0.0,0.0,80.0,80.0,55-64,1,0,0
2644.97,0.0,83.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,0.0,8.0,0.0,0.0,8.0,8.0,75+,1,0,0
3961.46,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
3961.46,0.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
3542.77,0.0,68.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,1.0,0.0,1.0,0.0,0.0,0.5,1.0,65-74,0,0,0
1216.45,0.0,69.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,17.0,0.0,17.0,0.0,0.0,8.5,17.0,65-74,1,0,0
7666.28,0.0,42.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,23.0,1.0,22.0,1.0,1.0,11.5,23.0,35-44,1,1,1
3649.65,0.0,57.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1,True,False,20.0,7.0,13.0,7.0,7.0,20.0,20.0,55-64,1,1,0
3961.46,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2684.32,0.0,68.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,6.0,6.0,0.0,4.0,6.0,3.0,6.0,65-74,1,1,0
1244.59,0.0,47.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1,True,False,5.0,2.0,3.0,2.0,2.0,5.0,5.0,45-54,1,1,0
3953.85,0.0,75.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,5.0,0.0,5.0,0.0,0.0,2.5,5.0,75+,1,0,0
4961.35,0.0,47.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,False,True,5.0,1.0,4.0,1.0,1.0,1.6666666666666667,5.0,45-54,1,1,0
6687.61,0.0,44.0,4.0,11.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,21.0,1.0,20.0,0.0,1.0,5.25,21.0,35-44,1,1,1
3379.56,0.0,43.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,4.0,1.0,3.0,1.0,1.0,1.3333333333333333,4.0,35-44,0,1,0
718.05,1.0,44.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,True,False,11.0,1.0,10.0,1.0,1.0,2.2,5.5,35-44,1,1,1
